Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,
Data,6,record,timestamp,"1012175354",s,distance,"216.71",m,speed,"7.337",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.337",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175355",s,distance,"221.02",m,speed,"7.227",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.227",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175356",s,distance,"228.72",m,speed,"7.164",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.164",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175357",s,distance,"234.47",m,speed,"7.19",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.19",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175358",s,distance,"242.52",m,speed,"7.075",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.075",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175359",s,distance,"252.17",m,speed,"7.451",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.451",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175360",s,distance,"257.92",m,speed,"7.895",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.895",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175361",s,distance,"268.25",m,speed,"7.988",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.988",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175362",s,distance,"275.63",m,speed,"7.761",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.761",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175363",s,distance,"281.38",m,speed,"7.565",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.565",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175364",s,distance,"290.86",m,speed,"7.312",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.312",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175365",s,distance,"295.16",m,speed,"7.174",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.174",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175366",s,distance,"303.08",m,speed,"6.911",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.911",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175367",s,distance,"310.57",m,speed,"6.771",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.771",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175368",s,distance,"316.32",m,speed,"6.942",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"6.942",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175369",s,distance,"326.55",m,speed,"8.723",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.723",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175370",s,distance,"333.72",m,speed,"9.339",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.339",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175371",s,distance,"346.34",m,speed,"10.152",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.152",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175372",s,distance,"356.87",m,speed,"10.504",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.504",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175373",s,distance,"365.5",m,speed,"10.612",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.612",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
